ac_code,erp_code,status,category,supplier
AK-ULTIMATE MATT (S),AKEMI ULTIMATE MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-ULTIMATE MATT (SK),AKEMI ULTIMATE MATT (SK),EXISTS(1st-pass),MATTRESS,400-D002
AK-ULTIMATE MATT (SS),AKEMI ULTIMATE MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-ZEN COOL MATT (K),AKEMI ZEN COOL MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-ZEN COOL MATT (SS),AKEMI ZEN COOL MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
AK-ZENITHAL MATT (K),AKEMI ZENITHAL MATT (K),EXISTS(1st-pass),MATTRESS,400-D002
AK-ZENITHAL MATT (Q),AKEMI ZENITHAL MATT (Q),EXISTS(1st-pass),MATTRESS,400-D002
AK-ZENITHAL MATT (S),AKEMI ZENITHAL MATT (S),EXISTS(1st-pass),MATTRESS,400-D002
AK-ZENITHAL MATT (SS),AKEMI ZENITHAL MATT (SS),EXISTS(1st-pass),MATTRESS,400-D002
DL-CS2 ARCTIC DREAM (K),DL-CS2 ARCTIC DREAM MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 ARCTIC DREAM (Q),DL-CS2 ARCTIC DREAM MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 COOL EXTRA FIRM (K),DUNLOPILLO CS2 COOL EXTRA FIRM MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 COOL EXTRA FIRM (Q),DUNLOPILLO CS2 COOL EXTRA FIRM MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 COOL EXTRA FIRM (SS),DUNLOPILLO CS2 COOL EXTRA FIRM MATT (SS),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 GLACIAL COMFORT (K),DUNLOPILLO CS2 GLACIAL COMFORT MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 GLACIAL COMFORT (Q),DUNLOPILLO CS2 GLACIAL COMFORT MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 GLACIAL COMFORT (SS),DUNLOPILLO CS2 GLACIAL COMFORT MATT (SS),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NANO BREEZE (K),DL-CS2 NANO BREEZE MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NANO BREEZE (Q),DL-CS2 NANO BREEZE MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER DREAM MATT (K,DL-CS2 NN-WINTER DREAM MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER DREAM MATT (Q,DL-CS2 NN-WINTER DREAM MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER FLOW MATT (K),DL-CS2 NN-WINTER FLOW MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER FLOW MATT (Q),DL-CS2 NN-WINTER FLOW MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER FROST MATT (K,DL-CS2 NN-WINTER FROST MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER FROST MATT (Q,DL-CS2 NN-WINTER FROST MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER REST MATT (K),DL-CS2 NN-WINTER REST MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER REST MATT (Q),DL-CS2 NN-WINTER REST MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER SLEEP MATT (K,DL-CS2 NN-WINTER SLEEP MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-CS2 NN-WINTER SLEEP MATT (Q,DL-CS2 NN-WINTER SLEEP MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-DEEP SLEEP (K),DUNLOPILLO DEEP SLEEP MATT (K),EXISTS(1st-pass),MATTRESS,400-D001
DL-DEEP SLEEP (Q),DUNLOPILLO DEEP SLEEP MATT (Q),EXISTS(1st-pass),MATTRESS,400-D001
DL-DEEP SLEEP (S),DUNLOPILLO DEEP SLEEP MATT (S),EXISTS(1st-pass),MATTRESS,400-D001
DL-DEEP SLEEP (SS),DUNLOPILLO DEEP SLEEP MATT (SS),EXISTS(1st-pass),MATTRESS,400-D001
DL-GENERASI Z,DL-GENERASI Z,EXISTS(1st-pass),MATTRESS,400-D001
DL-IMPERIAL DUCHESS,DL-IMPERIAL DUCHESS,EXISTS(1st-pass),MATTRESS,400-D001
DL-ORTHO RELAX SLEEP BED (SS),DUNLOPILLO ORTHO RELAX SLEEP BED MATT (SS),EXISTS(1st-pass),MATTRESS,400-D001
DL-PREFECT POSTURE (KD),DL-PREFECT POSTURE (KD),EXISTS(1st-pass),MATTRESS,400-D001
DL-PREFECT POSTURE (QD),DL-PREFECT POSTURE (QD),EXISTS(1st-pass),MATTRESS,400-D001
DL-SIGTWG OINNACLE (KD),DL-SIGTWG OINNACLE (KD),EXISTS(1st-pass),MATTRESS,400-D001
DL-SIGTWG OINNACLE (QD),DL-SIGTWG OINNACLE (QD),EXISTS(1st-pass),MATTRESS,400-D001
EG-CLOUDREST MATT (K),ERGOTEX CLOUDREST MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-CLOUDREST MATT (Q),ERGOTEX CLOUDREST MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-CLOUDREST MATT (S),ERGOTEX CLOUDREST MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-CLOUDREST MATT (SK),ERGOTEX CLOUDREST MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-CLOUDREST MATT (SS),ERGOTEX CLOUDREST MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-ECOZONE-C MATT (K),ERGOTEX ECOZONE-C MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-ECOZONE-C MATT (Q),ERGOTEX ECOZONE-C MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-ECOZONE-S MATT (K),ERGOTEX ECOZONE-S MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-ECOZONE-S MATT (Q),ERGOTEX ECOZONE-S MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-ERGOLITE MATT (K),ERGOTEX ERGOLITE MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-ERGOLITE MATT (Q),ERGOTEX ERGOLITE MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-ERGOLITE MATT (S),ERGOTEX ERGOLITE MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-ERGOLITE MATT (SK),ERGOTEX ERGOLITE MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-ERGOLITE MATT (SS),ERGOTEX ERGOLITE MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-C MATT (K),ERGOTEX FLEXICARE-C MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-C MATT (Q),ERGOTEX FLEXICARE-C MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-C MATT (S),ERGOTEX FLEXICARE-C MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-C MATT (SK),ERGOTEX FLEXICARE-C MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-C MATT (SS),ERGOTEX FLEXICARE-C MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-S MATT (K),ERGOTEX FLEXICARE-S MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-S MATT (Q),ERGOTEX FLEXICARE-S MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-S MATT (S),ERGOTEX FLEXICARE-S MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-S MATT (SK),ERGOTEX FLEXICARE-S MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXICARE-S MATT (SS),ERGOTEX FLEXICARE-S MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-C MATT (K),ERGOTEX FLEXMOTION-C MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-C MATT (Q),ERGOTEX FLEXMOTION-C MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-C MATT (S),ERGOTEX FLEXMOTION-C MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-C MATT (SS),ERGOTEX FLEXMOTION-C MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-S MATT (K),ERGOTEX FLEXMOTION-S MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-S MATT (Q),ERGOTEX FLEXMOTION-S MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-S MATT (S),ERGOTEX FLEXMOTION-S MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-FLEXMOTION-S MATT (SS),ERGOTEX FLEXMOTION-S MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-PUREZONE-C MATT (K),ERGOTEX PUREZONE-C MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-PUREZONE-C MATT (Q),ERGOTEX PUREZONE-C MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-PUREZONE-C MATT (SK),ERGOTEX PUREZONE-C MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-PUREZONE-S MATT (K),ERGOTEX PUREZONE-S MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-PUREZONE-S MATT (Q),ERGOTEX PUREZONE-S MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-PUREZONE-S MATT (SK),ERGOTEX PUREZONE-S MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-C MATT (K),ERGOTEX SPINECARE-C MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-C MATT (Q),ERGOTEX SPINECARE-C MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-C MATT (S),ERGOTEX SPINECARE-C MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-C MATT (SK),ERGOTEX SPINECARE-C MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-C MATT (SS),ERGOTEX SPINECARE-C MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-S MATT (K),ERGOTEX SPINECARE-S MATT (K),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-S MATT (Q),ERGOTEX SPINECARE-S MATT (Q),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-S MATT (S),ERGOTEX SPINECARE-S MATT (S),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-S MATT (SK),ERGOTEX SPINECARE-S MATT (SK),EXISTS(1st-pass),MATTRESS,400-N004
EG-SPINECARE-S MATT (SS),ERGOTEX SPINECARE-S MATT (SS),EXISTS(1st-pass),MATTRESS,400-N004
GN--IN LOVE (QD),GN--IN LOVE (QD),EXISTS(1st-pass),MATTRESS,400-G002
GN-TENDER LOVE (KD),GN-TENDER LOVE (KD),EXISTS(1st-pass),MATTRESS,400-G002
GT-BIOCARE DUVET (KD),GT-BIOCARE DUVET (KD),EXISTS(1st-pass),MATTRESS,400-G003
GT-COMPASS GREEN (KD),GT-COMPASS GREEN (KD),EXISTS(1st-pass),MATTRESS,400-G003
Miscellaneous,MISC,EXISTS(1st-pass),OTHER,400-O001
RDS-5526 SOFA,5526-1S,NEW,SOFA,400-R001
TRANSPORTATION CHARGES,TRANSPORTATION CHARGES,EXISTS(1st-pass),TRANS,
HOK-1056 (K),FLAT-(K),EXISTS,BEDFRAME,400-O002
HOK-1056 (Q),FLAT-(Q),EXISTS,BEDFRAME,400-O002
HOK-1056 (S),FLAT-(S),EXISTS,BEDFRAME,400-O002
HOK-1056 (SK),FLAT-(SK),EXISTS,BEDFRAME,400-O002
HOK-1056 (SP),FLAT-(SP),EXISTS,BEDFRAME,400-O002
HOK-1056 (SS),FLAT-(SS),EXISTS,BEDFRAME,400-O002
DL-CLASSIC AURORA REST (K),DUNLOPILLO CLASSIC AURORA REST MATT (K),NEW,MATTRESS,400-D001
DL-CLASSIC AURORA REST (Q),DUNLOPILLO CLASSIC AURORA REST MATT (Q),NEW,MATTRESS,400-D001
DL-CLASSIC AURORA REST (SS),DUNLOPILLO CLASSIC AURORA REST MATT (SS),NEW,MATTRESS,400-D001
DL-CLASSIC DREAM VALLEY (K),DUNLOPILLO CLASSIC DREAM VALLEY MATT (K),NEW,MATTRESS,400-D001
DL-CLASSIC DREAM VALLEY (Q),DUNLOPILLO CLASSIC DREAM VALLEY MATT (Q),NEW,MATTRESS,400-D001
DL-CLASSIC DREAM VALLEY (SS),DUNLOPILLO CLASSIC DREAM VALLEY MATT (SS),NEW,MATTRESS,400-D001
HOK-5562 SOFA,5562-1S,NEW,SOFA,400-O002
RC-COM,RC-COM,NEW,SERVICE,
RC-CUS,RC-CUS,NEW,SERVICE,
RC-TRP,RC-TRP,NEW,SERVICE,
